,index,benchmark,label,runtime,runtime_label,error,error_label,runtime_pred,error_pred,runtime_score,error_score
1694,1694,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1695,1695,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5632727146148682,0.7141020894050598
1696,1696,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1697,1697,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5752573609352112,0.7369647026062012
1698,1698,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1699,1699,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5845261812210083,0.7496464252471924
1700,1700,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1701,1701,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5753496289253235,0.7480794787406921
1702,1702,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1703,1703,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5806100368499756,0.7320305705070496
1704,1704,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1705,1705,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.579367995262146,0.7288117408752441
1706,1706,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1707,1707,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5623296499252319,0.7496915459632874
1708,1708,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1709,1709,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5636029839515686,0.7440512776374817
1710,1710,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1711,1711,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5670962333679199,0.7454454302787781
1712,1712,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1713,1713,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5675864815711975,0.7504581212997437
1714,1714,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1715,1715,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.575086772441864,0.7562235593795776
1716,1716,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1717,1717,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793023705482483,0.7560079097747803
1718,1718,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1719,1719,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5680602192878723,0.7560590505599976
1720,1720,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1721,1721,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5054715871810913,0.7573723793029785
1722,1722,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1723,1723,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5775888562202454,0.7560710310935974
1724,1724,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1725,1725,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5777111053466797,0.7553701400756836
1726,1726,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1727,1727,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5815833210945129,0.7381799817085266
1728,1728,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1729,1729,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.56724613904953,0.7555972933769226
1730,1730,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1731,1731,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.483984112739563,0.757122814655304
1732,1732,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1733,1733,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5206611156463623,0.7564777135848999
1734,1734,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1735,1735,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5292224884033203,0.7562776207923889
1736,1736,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1737,1737,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5741252899169922,0.7528749108314514
1738,1738,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1739,1739,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5777853727340698,0.754148006439209
1740,1740,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1741,1741,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5761946439743042,0.7540398836135864
1742,1742,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1743,1743,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5762162208557129,0.7523686289787292
1744,1744,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1745,1745,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5761963129043579,0.7476928234100342
1746,1746,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1747,1747,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5805246829986572,0.734599769115448
1748,1748,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1749,1749,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5783913135528564,0.7260715961456299
1750,1750,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1751,1751,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5787363648414612,0.7406545281410217
1752,1752,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1753,1753,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5783332586288452,0.7389658093452454
1754,1754,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1755,1755,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.578323245048523,0.7382100224494934
1756,1756,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1757,1757,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5778703093528748,0.7399872541427612
1758,1758,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1759,1759,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5798184871673584,0.7445932626724243
1760,1760,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1761,1761,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5837844014167786,0.7353581190109253
1762,1762,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1763,1763,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5822268724441528,0.7346795201301575
1764,1764,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1765,1765,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5864063501358032,0.7354408502578735
1766,1766,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1767,1767,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.585096001625061,0.7353995442390442
1768,1768,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1769,1769,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.585096001625061,0.735399603843689
1770,1770,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1771,1771,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5806147456169128,0.7351326942443848
1772,1772,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1773,1773,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.586406409740448,0.7354407906532288
1774,1774,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1775,1775,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5843161344528198,0.7345592379570007
1776,1776,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1777,1777,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.586406409740448,0.7354407906532288
1778,1778,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1779,1779,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5837844014167786,0.7353581190109253
1780,1780,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1781,1781,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5851014852523804,0.7354286909103394
1782,1782,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1783,1783,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5864077210426331,0.7354393005371094
1784,1784,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1785,1785,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5850960612297058,0.7353994846343994
1786,1786,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1787,1787,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5850960612297058,0.735399603843689
1788,1788,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1789,1789,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5864076018333435,0.7354395985603333
1790,1790,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1791,1791,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5877214074134827,0.7355114817619324
1792,1792,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1793,1793,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5761502981185913,0.7243726849555969
1794,1794,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1795,1795,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.586406409740448,0.7354407906532288
1796,1796,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1797,1797,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5837844014167786,0.7353581190109253
1798,1798,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1799,1799,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.585096001625061,0.7353994846343994
1800,1800,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1801,1801,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5867300033569336,0.7355270981788635
1802,1802,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1803,1803,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.585096001625061,0.7353995442390442
1804,1804,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1805,1805,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5850960612297058,0.7353994846343994
1806,1806,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1807,1807,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.585324227809906,0.7354936003684998
1808,1808,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1809,1809,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5877155065536499,0.7354820966720581
1810,1810,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1811,1811,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5864062905311584,0.7354407906532288
1812,1812,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1813,1813,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5741844773292542,0.7504451274871826
1814,1814,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1815,1815,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5826174020767212,0.7269811034202576
1816,1816,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1817,1817,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5644793510437012,0.7360237836837769
1818,1818,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1819,1819,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5679395794868469,0.7339840531349182
1820,1820,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1821,1821,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.566850483417511,0.733513593673706
1822,1822,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1823,1823,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5669736862182617,0.7344556450843811
1824,1824,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1825,1825,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5641877055168152,0.7337244153022766
1826,1826,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1827,1827,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5643450021743774,0.7340822815895081
1828,1828,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1829,1829,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5460606813430786,0.7233810424804688
1830,1830,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1831,1831,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.547031819820404,0.7218496799468994
1832,1832,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1833,1833,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5450965166091919,0.7201525568962097
1834,1834,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1835,1835,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5463377237319946,0.7231372594833374
1836,1836,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1837,1837,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5773539543151855,0.7270339131355286
1838,1838,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1839,1839,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5445560812950134,0.7211781144142151
1840,1840,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1841,1841,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5454059839248657,0.720859944820404
1842,1842,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1843,1843,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5683417320251465,0.7344579100608826
1844,1844,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1845,1845,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5655076503753662,0.7339056134223938
1846,1846,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1847,1847,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5671517848968506,0.7343031764030457
1848,1848,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1849,1849,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5671083927154541,0.7356150150299072
1850,1850,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1851,1851,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5647463798522949,0.7339518070220947
1852,1852,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1853,1853,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5648230910301208,0.7333133816719055
1854,1854,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1855,1855,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5791703462600708,0.7436143755912781
1856,1856,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1857,1857,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5770025253295898,0.742547333240509
1858,1858,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1859,1859,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5839004516601562,0.7285803556442261
1860,1860,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1861,1861,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5774262547492981,0.7435284852981567
1862,1862,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1863,1863,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5784396529197693,0.7432877421379089
1864,1864,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1865,1865,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5765271782875061,0.7433558702468872
1866,1866,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1867,1867,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.576465904712677,0.7427119612693787
1868,1868,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1869,1869,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5734915137290955,0.7424297332763672
1870,1870,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1871,1871,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5738319158554077,0.7409514784812927
1872,1872,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1873,1873,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5763653516769409,0.7428674697875977
1874,1874,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1875,1875,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5705868601799011,0.7413924336433411
1876,1876,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1877,1877,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5720802545547485,0.7411845326423645
1878,1878,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1879,1879,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5751573443412781,0.741794228553772
1880,1880,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1881,1881,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793679356575012,0.7288117408752441
1882,1882,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1883,1883,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5769553780555725,0.7408226728439331
1884,1884,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1885,1885,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.574462890625,0.7409543395042419
1886,1886,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1887,1887,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5770664215087891,0.7428752183914185
1888,1888,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1889,1889,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5740269422531128,0.741218090057373
1890,1890,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1891,1891,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5729486346244812,0.7411880493164062
1892,1892,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1893,1893,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5760301351547241,0.7418761253356934
1894,1894,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1895,1895,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5587632060050964,0.7487333416938782
1896,1896,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1897,1897,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793023705482483,0.7560079097747803
1898,1898,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1899,1899,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793023705482483,0.7560079097747803
1900,1900,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1901,1901,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793023705482483,0.7560079097747803
1902,1902,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1903,1903,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5815837383270264,0.7381868362426758
1904,1904,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1905,1905,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5642160177230835,0.757899284362793
1906,1906,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1907,1907,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5669273734092712,0.7584809064865112
1908,1908,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1909,1909,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5635483860969543,0.7579069137573242
1910,1910,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1911,1911,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5680459141731262,0.7588624358177185
1912,1912,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1913,1913,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5615019798278809,0.7588716149330139
1914,1914,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1915,1915,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5622419118881226,0.7587522268295288
1916,1916,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1917,1917,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5622679591178894,0.75919508934021
1918,1918,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1919,1919,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5635268688201904,0.7591490149497986
1920,1920,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1921,1921,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5624674558639526,0.7588418126106262
1922,1922,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1923,1923,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5655589699745178,0.7586422562599182
1924,1924,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1925,1925,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5779851078987122,0.7275125980377197
1926,1926,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1927,1927,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5783911943435669,0.7260717153549194
1928,1928,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1929,1929,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5632361173629761,0.7591654062271118
1930,1930,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1931,1931,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5656793713569641,0.7590765953063965
1932,1932,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1933,1933,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5410271286964417,0.7599220871925354
1934,1934,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1935,1935,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5440335869789124,0.7604163289070129
1936,1936,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1937,1937,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5534301996231079,0.7594149112701416
1938,1938,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1939,1939,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5473816990852356,0.7596716284751892
1940,1940,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1941,1941,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5526100993156433,0.7599158883094788
1942,1942,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1943,1943,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5635902285575867,0.7592103481292725
1944,1944,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1945,1945,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5747851729393005,0.7546338438987732
1946,1946,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1947,1947,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1948,1948,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1949,1949,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5806159973144531,0.7351318001747131
1950,1950,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1951,1951,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1952,1952,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1953,1953,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5588893890380859,0.7572574019432068
1954,1954,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1955,1955,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5526425242424011,0.7570165395736694
1956,1956,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1957,1957,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.555534839630127,0.7571236491203308
1958,1958,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1959,1959,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5762351155281067,0.7570480108261108
1960,1960,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1961,1961,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5635761618614197,0.7568460702896118
1962,1962,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1963,1963,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5495741367340088,0.7544180154800415
1964,1964,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1965,1965,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5718637704849243,0.7547482848167419
1966,1966,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1967,1967,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5714410543441772,0.7538943886756897
